,id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,p_risk,is_flagged
1526,1349,4,message_send,other,urban,android,21.4,10,0,1,125.45,4,158,0,0,0,68.5,0.308919879188309,0
1527,1690,4,message_send,furniture,metro,android,143.2,3,1,2,56.38,1,125,0,0,0,4.3,0.3088585843623998,0
1528,575,5,ad_post,fashion,urban,ios,75.6,4,0,1,,4,90,0,0,0,4.6,0.3086699543412762,0
1529,1821,1,ad_post,other,metro,android,181.6,1,0,0,214.38,4,56,0,0,0,1.8,0.30729535519936996,0
1530,36,5,message_send,other,rural,web,22.3,3,0,1,41.4,1,208,0,0,0,20.9,0.3068092638544981,0
1531,1066,1,ad_post,electronics,metro,ios,18.7,7,0,2,344.63,3,62,0,0,0,9.2,0.30479620631008547,0
1532,584,5,message_send,furniture,urban,android,37.8,2,0,2,30.31,2,202,0,0,1,3.2,0.30460447562648224,0
1533,1591,3,ad_post,bikes,urban,android,60.1,0,0,1,159.8,1,84,0,0,0,45.3,0.3043176065500283,0
1534,637,3,ad_post,other,urban,android,49.3,2,0,2,90.05,4,172,0,0,1,4.0,0.30362918455001947,0
1535,180,3,ad_post,furniture,urban,android,109.8,4,0,0,135.41,0,198,0,0,0,1.0,0.30336042070016356,0
1536,734,3,ad_post,electronics,metro,ios,111.5,3,0,1,337.23,5,126,0,0,0,6.7,0.3029139096075794,0
1537,1843,1,message_send,electronics,urban,android,65.4,2,0,2,790.28,0,116,0,0,1,32.3,0.30291208628433497,0
1538,1904,1,message_send,other,metro,ios,280.9,1,0,0,124.03,4,86,0,0,1,24.8,0.30247279569269125,0
1539,1456,3,ad_post,furniture,metro,android,59.5,6,0,1,201.43,2,159,0,0,0,22.6,0.30218806636950446,0
1540,147,5,ad_post,electronics,urban,ios,90.6,4,0,1,116.21,4,37,0,0,0,1.3,0.3021077763303992,0
1541,1825,4,ad_post,other,urban,web,106.6,2,0,0,67.54,1,8,0,0,0,9.8,0.30199693159144475,0
1542,1213,5,message_send,phones,,web,41.7,4,0,1,196.91,0,141,0,0,0,10.0,0.30187119088123626,0
1543,579,5,message_send,other,urban,android,50.9,3,0,1,230.85,4,155,0,0,0,16.3,0.30166775461078915,0
1544,1090,1,message_send,furniture,rural,ios,93.9,4,0,1,132.7,1,120,0,0,0,15.5,0.3016089734328296,0
1545,193,5,ad_post,bikes,,android,328.3,6,0,1,167.28,2,25,1,0,0,8.2,0.30135665242839976,0
1546,1785,2,ad_post,bikes,urban,android,46.2,1,0,1,199.94,1,216,0,0,0,,0.30135010161770814,0
1547,322,5,ad_post,furniture,urban,ios,144.4,5,0,0,47.55,0,0,0,0,0,39.6,0.3013114813690987,0
1548,59,4,message_send,phones,rural,ios,30.8,5,0,2,66.78,1,62,0,0,0,20.6,0.3012880758065491,0
1549,1254,4,message_send,electronics,urban,ios,49.5,3,0,1,360.59,0,156,0,0,0,70.1,0.3010408973230201,0
1550,1706,4,message_send,other,metro,ios,58.1,2,0,1,171.07,2,273,0,0,0,41.2,0.3006819596362258,0
1551,460,2,message_send,electronics,metro,android,89.6,3,0,1,342.57,3,157,0,0,0,21.4,0.30049766957779916,0
1552,83,3,ad_post,fashion,metro,android,26.4,4,0,2,,4,0,0,0,0,8.3,0.29972616750440656,0
1553,968,1,ad_post,electronics,metro,android,13.0,5,0,2,87.72,3,20,0,0,0,29.1,0.29967037251507145,0
1554,1449,1,message_send,electronics,metro,android,154.3,1,0,0,58.14,0,233,0,0,0,7.7,0.2993745379826585,0
1555,1032,2,message_send,phones,urban,android,64.0,1,0,2,301.46,1,187,0,0,1,8.3,0.29904420064852744,0
1556,1765,4,message_send,bikes,rural,ios,39.6,6,0,2,82.05,7,180,0,0,0,4.5,0.2989715445384963,0
1557,1895,2,ad_post,electronics,,android,92.7,3,0,1,163.16,6,190,0,0,0,,0.2985801818715902,0
1558,709,1,ad_post,fashion,metro,android,247.3,7,1,1,193.12,4,138,0,0,0,37.2,0.297861266932507,0
1559,279,4,ad_post,phones,metro,web,64.2,3,0,1,141.02,4,103,0,0,0,10.9,0.2978490247093392,0
1560,471,4,ad_post,fashion,urban,web,118.2,2,0,1,197.1,3,110,0,0,1,17.6,0.2975260624417783,0
1561,158,1,ad_post,other,metro,android,175.8,3,0,0,75.81,4,83,0,0,0,17.9,0.29735217346909354,0
1562,1733,5,ad_post,electronics,urban,android,92.0,2,0,2,83.5,7,76,0,0,1,20.4,0.29710179946437487,0
1563,500,2,message_send,furniture,metro,android,85.7,2,0,1,343.87,5,185,0,0,0,,0.29686893614360677,0
1564,345,1,message_send,fashion,urban,web,10.7,5,0,1,506.85,2,219,0,0,0,8.5,0.29667011288580625,0
1565,188,4,ad_post,fashion,urban,web,21.9,4,0,2,369.97,2,94,0,0,1,54.2,0.29646513287549003,0
1566,746,2,ad_post,furniture,metro,android,72.8,3,0,1,52.46,2,125,0,0,0,18.5,0.2961790514959673,0
1567,1891,5,message_send,phones,metro,android,81.5,2,0,1,86.23,2,189,0,0,0,41.0,0.2958627315087146,0
1568,1428,3,message_send,bikes,metro,ios,34.9,6,0,2,170.52,4,78,0,0,0,7.8,0.2955512052063626,0
1569,481,2,message_send,phones,metro,android,180.6,2,1,2,172.99,1,87,0,0,0,11.1,0.2951056925534648,0
1570,582,5,ad_post,bikes,metro,ios,129.3,4,0,2,472.06,2,29,0,0,1,19.6,0.2949175102291954,0
1571,25,4,message_send,other,metro,android,15.4,5,0,2,181.02,5,59,0,0,0,7.1,0.2946496801686154,0
1572,1569,1,ad_post,electronics,metro,android,68.1,3,0,1,205.17,1,136,0,0,0,95.2,0.2937566937684357,0
1573,1964,2,ad_post,electronics,metro,android,87.1,8,0,1,143.84,0,53,0,0,0,,0.29375121724273484,0
1574,1563,5,ad_post,electronics,urban,android,78.2,3,0,1,44.06,4,29,0,0,0,45.0,0.29362071851036314,0
1575,1018,4,message_send,other,metro,web,37.8,0,0,1,146.61,3,194,0,0,0,,0.29360532200476314,0
1576,1360,3,ad_post,electronics,metro,android,110.1,2,0,1,261.48,3,57,0,0,0,,0.2931482274988708,0
1577,81,3,ad_post,electronics,urban,android,58.7,3,0,1,71.42,1,124,0,0,0,10.2,0.2927078443858546,0
1578,1697,5,message_send,furniture,metro,android,85.8,1,0,1,354.14,1,101,0,0,0,24.5,0.2926965729621895,0
1579,423,2,message_send,furniture,urban,ios,50.6,5,0,1,245.7,5,269,0,0,0,17.4,0.29265234352327096,0
1580,1011,5,message_send,electronics,,ios,24.6,2,0,2,168.0,3,119,0,0,0,18.4,0.29254090867471333,0
1581,352,3,ad_post,bikes,urban,web,93.8,4,0,0,241.85,3,18,0,0,0,216.6,0.29245083159358953,0
1582,1504,1,ad_post,electronics,metro,ios,185.6,2,0,0,,4,43,0,0,0,145.3,0.292398448559894,0
1583,1160,1,ad_post,other,metro,ios,103.3,2,0,1,166.54,1,0,0,0,0,38.8,0.29231643667651325,0
1584,623,2,ad_post,bikes,metro,android,97.8,2,0,1,204.66,5,132,0,0,0,74.0,0.29188074527888375,0
1585,856,2,ad_post,electronics,metro,android,92.5,5,0,1,323.55,2,121,0,0,0,16.1,0.29151313145723673,0
1586,1711,2,ad_post,furniture,urban,android,58.6,2,0,1,194.99,0,17,0,0,0,34.9,0.2913461283749128,0
1587,1579,4,ad_post,phones,metro,ios,117.6,1,0,1,343.86,2,106,0,0,0,15.8,0.29133187524500076,0
1588,1373,5,ad_post,other,,android,168.3,7,0,0,376.12,2,117,0,0,0,5.0,0.29102287325713766,0
1589,1027,2,ad_post,phones,metro,android,27.1,5,0,2,321.16,3,39,0,0,0,21.1,0.290981326427229,0
1590,1587,1,message_send,electronics,rural,web,147.4,1,0,0,,0,146,0,0,0,20.0,0.2900576024661432,0
1591,573,3,ad_post,phones,metro,android,53.2,0,0,2,186.42,8,49,0,0,0,15.1,0.2899598216180157,0
1592,1936,5,ad_post,electronics,rural,android,156.2,3,0,2,657.08,0,154,0,1,0,39.0,0.28958009601212076,0
1593,1062,5,ad_post,electronics,metro,web,40.5,0,0,1,106.96,4,257,0,0,0,25.8,0.2892119556916198,0
1594,1801,1,ad_post,phones,urban,web,25.9,3,0,1,106.96,2,163,0,0,0,2.9,0.2888567374505388,0
1595,384,5,ad_post,other,urban,android,145.3,7,0,0,47.79,4,94,0,0,0,22.5,0.28784953564978116,0
1596,860,1,ad_post,bikes,urban,ios,263.2,5,0,0,205.78,4,116,0,0,1,49.8,0.287757335778393,0
1597,303,1,message_send,other,urban,android,145.8,4,0,1,521.17,3,208,0,0,1,10.4,0.2876951943467886,0
1598,1991,5,ad_post,fashion,metro,android,67.9,3,0,1,93.41,0,236,0,0,0,8.3,0.2873466578379094,0
1599,152,4,message_send,other,metro,android,11.5,3,0,2,185.96,5,140,0,0,0,3.3,0.2871157834632722,0
1600,612,1,message_send,electronics,metro,android,107.2,4,0,1,322.07,6,185,0,0,0,15.2,0.2869499620859754,0
1601,642,3,ad_post,bikes,urban,web,46.0,5,0,1,191.7,4,42,0,0,0,46.0,0.2857539924261796,0
1602,1899,5,message_send,bikes,urban,ios,86.6,1,0,1,109.69,2,154,0,0,0,11.7,0.2855172896277959,0
1603,907,5,ad_post,electronics,metro,android,31.9,1,0,2,303.63,3,59,0,0,0,7.2,0.2849916843227156,0
1604,442,3,message_send,fashion,metro,android,167.7,5,0,2,187.84,1,43,0,1,0,12.9,0.2845971308866369,0
1605,410,2,message_send,furniture,,android,150.0,3,0,0,692.68,1,311,0,0,0,12.8,0.2842527681323319,0
1606,1138,4,message_send,other,,android,14.2,3,0,2,101.19,2,52,0,0,0,7.4,0.28399452654047447,0
1607,34,3,ad_post,bikes,metro,android,189.5,5,0,0,118.64,1,90,0,0,0,13.7,0.28384094161323437,0
1608,1093,2,ad_post,phones,metro,ios,22.2,3,0,2,249.7,0,106,0,0,0,20.2,0.2838276461146414,0
1609,1724,2,ad_post,bikes,urban,ios,90.9,4,0,1,287.53,1,76,0,0,0,17.3,0.28346099620613774,0
1610,1381,4,ad_post,fashion,metro,android,197.7,5,0,0,36.09,4,73,0,0,0,12.9,0.28335757745227824,0
1611,590,3,ad_post,other,rural,android,64.1,2,0,1,141.74,2,174,0,0,0,142.6,0.2832414552015482,0
1612,216,5,message_send,bikes,rural,android,102.8,2,0,1,208.06,2,178,0,0,0,67.9,0.28294511910256337,0
1613,1475,1,ad_post,furniture,metro,ios,9.8,4,0,2,115.9,4,88,0,0,0,68.4,0.2829266383141392,0
1614,1715,5,message_send,fashion,urban,android,70.8,4,0,1,81.24,3,152,0,0,0,,0.2825926783706827,0
1615,166,3,ad_post,other,metro,android,14.3,4,0,2,385.98,6,56,0,0,0,82.8,0.2824654404207473,0
1616,1758,2,ad_post,other,metro,ios,21.4,2,0,2,43.33,3,40,0,0,0,48.5,0.2814197984470323,0
1617,598,3,message_send,other,metro,android,13.9,3,0,2,220.81,4,118,0,0,0,15.5,0.28104338667376594,0
1618,1933,4,ad_post,other,metro,android,187.8,4,0,0,98.84,4,82,0,0,0,16.5,0.28090086821810945,0
1619,873,2,ad_post,furniture,metro,ios,43.0,1,0,2,583.57,3,20,0,0,0,,0.2807850225095938,0
1620,439,1,message_send,phones,metro,ios,130.3,4,0,1,264.07,4,133,0,0,0,5.5,0.28029195427068676,0
1621,1154,5,message_send,bikes,rural,web,63.3,6,0,1,343.76,4,292,0,0,0,5.3,0.279937450160528,0
1622,1769,1,ad_post,phones,rural,android,27.1,4,0,2,74.33,1,116,0,0,0,12.3,0.27981615785226305,0
1623,1200,5,ad_post,furniture,,android,118.1,5,0,1,17.1,6,14,0,0,0,14.1,0.27954357536742586,0
1624,888,4,message_send,phones,urban,android,62.2,3,0,1,128.46,0,162,0,0,0,39.3,0.27925655658402965,0
1625,699,4,ad_post,furniture,metro,ios,203.6,0,0,0,113.55,3,65,0,0,0,26.4,0.2781403073324239,0
1626,1541,3,message_send,electronics,rural,android,116.7,4,0,1,73.97,3,153,0,0,0,,0.27780651056859534,0
1627,477,1,ad_post,electronics,metro,ios,41.4,5,0,2,151.76,1,6,0,0,0,6.7,0.27761062760847477,0
1628,84,1,ad_post,electronics,urban,android,77.3,3,0,1,337.56,4,181,0,0,0,,0.27736106542805233,0
1629,44,4,ad_post,bikes,urban,ios,10.0,4,0,2,142.46,4,138,0,0,0,6.8,0.27691339711676183,0
1630,718,2,ad_post,other,,ios,11.7,7,0,2,110.08,4,165,0,0,0,2.0,0.2768779881264068,0
1631,1194,1,ad_post,furniture,metro,web,175.4,3,0,1,298.61,6,0,0,0,1,45.6,0.2768229910201059,0
1632,769,5,ad_post,other,urban,android,9.2,1,0,2,633.28,5,69,0,0,0,7.7,0.27655051565139327,0
1633,1103,2,ad_post,furniture,rural,android,32.9,5,0,2,163.52,5,84,0,0,0,,0.27633710455858906,0
1634,1310,2,ad_post,fashion,,android,180.8,1,0,0,40.0,3,137,0,0,0,77.8,0.27600684071174547,0
1635,883,5,ad_post,other,metro,android,93.2,0,0,1,149.51,3,105,0,0,0,61.5,0.2758888454122194,0
1636,1866,1,ad_post,phones,urban,android,110.1,1,0,1,203.25,6,87,0,0,0,5.9,0.275752766048804,0
1637,1960,1,ad_post,bikes,urban,android,119.6,2,0,2,100.48,5,4,0,0,1,15.2,0.27564080240038513,0
1638,187,1,ad_post,furniture,metro,web,52.2,4,0,1,29.46,2,89,0,0,0,20.1,0.27560661258375485,0
1639,984,2,ad_post,bikes,,android,114.4,3,0,1,217.85,3,127,0,0,0,18.1,0.27523836196806517,0
1640,750,2,ad_post,bikes,metro,android,131.8,0,0,2,,3,78,0,0,1,,0.27503255934766707,0
1641,1500,1,message_send,furniture,urban,android,64.1,2,0,1,,1,131,0,0,0,,0.2750036902054767,0
1642,845,4,ad_post,furniture,urban,ios,177.1,4,0,0,334.6,0,0,0,0,0,,0.2748413495662554,0
1643,1389,5,ad_post,furniture,,android,30.0,1,0,2,267.07,5,90,0,0,0,4.6,0.27423004167587345,0
1644,122,2,message_send,other,metro,web,48.6,3,0,1,172.02,0,133,0,0,0,8.8,0.27364924351905257,0
1645,621,5,ad_post,other,urban,android,62.8,6,0,1,181.04,3,110,0,0,0,36.5,0.2736482944920226,0
1646,848,1,ad_post,electronics,urban,android,7.7,5,0,2,384.08,4,86,0,0,0,9.3,0.27317426081337715,0
1647,1716,2,message_send,furniture,rural,ios,41.8,3,0,2,194.56,2,84,0,0,0,12.7,0.27310797130769043,0
1648,1335,4,ad_post,electronics,urban,web,43.3,3,0,1,911.07,1,155,0,0,0,5.5,0.27306223175775013,0
1649,1253,4,ad_post,bikes,urban,android,20.0,4,0,2,,6,79,0,0,0,9.2,0.2727283729683008,0
1650,1460,3,ad_post,phones,urban,android,10.9,0,0,2,37.85,2,61,0,0,0,9.1,0.2725861939039984,0
1651,1932,1,ad_post,electronics,urban,android,90.6,5,0,1,101.24,3,69,0,0,0,6.1,0.2725731439240775,0
1652,1314,3,message_send,furniture,urban,android,150.5,2,0,0,44.08,4,223,0,0,0,5.5,0.2724206461379055,0
1653,266,1,message_send,furniture,rural,ios,102.0,2,0,1,100.55,4,220,0,0,0,74.7,0.27223868934052053,0
1654,1775,1,ad_post,other,metro,android,105.7,3,0,1,162.06,2,68,0,0,0,8.9,0.27214185597682183,0
1655,1957,5,ad_post,bikes,metro,ios,35.8,4,0,2,63.94,3,140,0,0,0,9.4,0.2720850458702358,0
1656,480,1,ad_post,bikes,urban,ios,111.8,0,0,1,57.61,3,47,0,0,0,34.1,0.2719320365498054,0
1657,831,1,ad_post,bikes,metro,android,42.3,3,0,2,150.33,4,80,0,0,0,12.3,0.2710859578901907,0
1658,781,1,ad_post,other,,ios,98.6,1,0,1,157.6,1,155,0,0,0,25.5,0.27060348447987476,0
1659,1598,5,ad_post,furniture,,android,246.5,4,0,1,185.27,2,99,0,1,0,13.4,0.2701858318524086,0
1660,134,4,ad_post,other,urban,ios,196.9,2,0,1,40.06,3,7,0,0,1,5.1,0.27016669651845027,0
1661,1257,1,ad_post,electronics,metro,android,44.5,3,0,2,292.63,6,88,0,0,0,25.0,0.26999384449581976,0
1662,1584,5,message_send,other,urban,ios,88.1,7,0,1,100.21,3,77,0,0,0,17.2,0.2693256555261331,0
1663,9,4,message_send,other,urban,web,48.0,4,0,1,131.58,9,199,0,0,0,5.6,0.2692812843122359,0
1664,1401,5,message_send,other,urban,android,57.4,5,0,1,,0,157,0,0,0,6.8,0.2691727203158718,0
1665,864,3,message_send,electronics,metro,web,152.6,6,0,0,221.62,3,184,0,0,0,10.9,0.26894019201531566,0
1666,130,4,message_send,furniture,metro,android,20.0,4,0,2,176.86,6,183,0,0,0,7.7,0.26880088713047423,0
1667,77,5,message_send,other,metro,ios,9.0,2,0,2,93.6,3,255,0,0,0,6.8,0.2685161717421281,0
1668,354,4,message_send,furniture,metro,ios,342.6,4,0,0,320.22,2,162,0,1,0,12.4,0.26819004690763043,0
1669,1959,3,message_send,fashion,rural,android,129.3,1,0,1,44.56,1,100,0,0,0,9.7,0.2679799631691824,0
1670,1951,5,ad_post,furniture,metro,android,187.5,5,0,0,134.01,2,95,0,0,0,12.1,0.26788086407494255,0
1671,424,3,ad_post,electronics,rural,ios,53.5,3,0,2,179.41,1,82,0,0,0,5.2,0.2674740971688543,0
1672,1352,1,ad_post,electronics,metro,ios,151.8,0,0,1,468.47,4,58,0,0,0,15.6,0.26729686389853236,0
1673,1853,5,ad_post,electronics,urban,web,282.1,3,0,1,188.37,3,76,1,0,0,5.8,0.2670827086542142,0
1674,1695,2,ad_post,fashion,metro,ios,212.2,4,0,0,34.28,3,115,0,0,0,,0.2670254962595139,0
1675,611,3,message_send,furniture,metro,ios,198.1,2,0,0,,1,144,0,0,0,3.1,0.26635842502152046,0
1676,1111,4,message_send,other,urban,android,70.3,4,0,1,563.17,0,131,0,0,0,21.6,0.26522308215320073,0
1677,1748,2,ad_post,electronics,urban,android,28.8,3,0,2,179.57,5,0,0,0,0,26.9,0.2648639745847551,0
1678,979,1,message_send,electronics,rural,android,112.0,2,0,1,105.05,2,244,0,0,0,10.9,0.264807604764901,0
1679,1348,4,message_send,electronics,,web,155.2,4,0,0,120.78,5,237,0,0,0,17.3,0.26470633533701116,0
1680,1396,2,message_send,phones,rural,ios,126.4,2,0,1,166.88,1,245,0,0,0,6.4,0.26409983799689457,0
1681,314,4,message_send,other,urban,ios,84.3,4,0,1,37.68,3,165,0,0,0,2.4,0.264060719140084,0
1682,627,2,ad_post,bikes,metro,ios,31.3,3,0,2,,0,127,0,0,0,28.7,0.2638999953479381,0
1683,1070,1,ad_post,furniture,metro,android,95.3,5,0,2,126.93,4,189,0,0,1,36.0,0.2635620962671911,0
1684,1146,1,ad_post,bikes,urban,ios,92.1,3,0,1,479.99,1,194,0,0,0,17.0,0.26330776259285665,0
1685,1406,3,ad_post,other,metro,ios,133.0,1,0,1,123.1,5,102,0,0,0,12.8,0.26205123807661834,0
1686,703,3,ad_post,furniture,metro,android,35.7,1,0,2,,4,69,0,0,0,15.7,0.2613638497757803,0
1687,911,4,ad_post,fashion,metro,ios,35.6,2,0,2,270.07,0,126,0,0,0,9.5,0.26071082028174253,0
1688,456,2,ad_post,other,,android,44.1,3,0,2,90.64,6,64,0,0,0,5.0,0.2606683886006795,0
1689,1751,4,ad_post,furniture,,android,91.9,2,0,1,249.08,2,147,0,0,0,68.3,0.25997618347838225,0
1690,1505,4,ad_post,other,metro,ios,42.6,4,0,2,120.48,3,35,0,0,0,30.3,0.2589677043673493,0
1691,596,3,ad_post,other,urban,web,49.5,4,0,2,43.45,3,55,0,0,1,34.1,0.25890181997173023,0
1692,1571,3,message_send,fashion,,ios,137.9,3,0,2,83.94,2,119,0,0,1,11.5,0.25856193968102403,0
1693,1588,3,message_send,phones,metro,android,21.8,3,0,2,,3,198,0,0,0,62.1,0.25804649991712875,0
1694,833,1,ad_post,phones,,ios,46.9,3,0,2,62.31,4,30,0,0,0,124.1,0.25790961370240717,0
1695,1414,1,ad_post,furniture,metro,ios,208.5,3,0,0,173.92,2,49,0,0,0,58.9,0.2577701816055798,0
1696,788,3,ad_post,bikes,rural,ios,75.3,4,0,2,92.92,6,127,0,0,0,12.1,0.2575936976779238,0
1697,1578,4,ad_post,fashion,urban,android,110.3,2,0,1,309.12,2,31,0,0,0,17.0,0.25693364828340287,0
1698,1726,5,ad_post,electronics,metro,web,96.9,0,0,1,213.25,3,76,0,0,0,19.2,0.2561259824960562,0
1699,1016,2,message_send,electronics,rural,android,135.7,0,0,1,515.45,2,211,0,0,0,6.8,0.25584865474062213,0
1700,214,2,ad_post,bikes,urban,android,96.3,3,0,1,89.79,2,131,0,0,0,13.4,0.25568735280426125,0
1701,1359,5,message_send,phones,metro,web,172.7,1,0,0,101.87,2,164,0,0,0,14.5,0.255466045303341,0
1702,677,4,ad_post,bikes,urban,ios,83.2,2,0,1,220.08,1,187,0,0,0,81.6,0.25501412638460963,0
1703,706,3,message_send,electronics,metro,ios,51.4,2,0,2,105.27,3,130,0,0,0,23.7,0.25449460536162,0
1704,1249,4,ad_post,electronics,urban,android,9.2,3,0,2,104.89,4,130,0,0,0,31.9,0.2542182004276726,0
1705,127,1,message_send,other,urban,android,7.9,2,0,2,220.05,6,191,0,0,0,2.4,0.25421455537855614,0
1706,1847,1,ad_post,electronics,metro,ios,50.3,1,0,2,253.05,2,123,0,0,0,17.9,0.2541608027140889,0
1707,515,5,message_send,electronics,metro,android,25.6,6,0,2,140.05,1,141,0,0,0,21.5,0.2539986439065328,0
1708,218,5,message_send,phones,metro,android,36.0,5,0,2,227.55,2,177,0,0,0,1.5,0.2539586110527351,0
1709,484,1,ad_post,fashion,urban,android,179.6,5,0,0,169.74,3,140,0,0,0,17.3,0.25381352157864595,0
1710,1215,4,message_send,other,metro,android,41.1,3,0,2,203.19,5,114,0,0,0,,0.2537451551505862,0
1711,1796,2,message_send,phones,urban,android,93.0,1,0,1,164.79,4,246,0,0,0,22.6,0.2533938045031468,0
1712,725,3,ad_post,fashion,urban,android,111.6,2,0,1,,2,35,0,0,0,,0.25238709601765,0
1713,402,5,message_send,furniture,urban,ios,19.6,2,0,2,69.67,5,109,0,0,0,37.3,0.25238032978267916,0
1714,791,3,ad_post,other,metro,android,139.6,6,0,1,298.87,4,0,0,0,0,11.6,0.25145243468488443,0
1715,1905,1,ad_post,other,,ios,44.4,4,0,2,42.75,2,53,0,0,0,,0.25136853475912657,0
1716,756,3,message_send,furniture,metro,android,122.6,4,0,1,48.45,5,149,0,0,0,4.7,0.2511328868978226,0
1717,1889,3,ad_post,fashion,rural,ios,346.9,4,0,0,403.51,4,43,0,0,1,45.4,0.25038658782391604,0
1718,165,2,ad_post,electronics,metro,ios,233.6,5,0,0,160.41,5,121,0,0,0,22.6,0.24950457916360214,0
1719,1280,1,ad_post,phones,metro,android,33.6,3,0,2,180.06,4,179,0,0,0,60.6,0.24938995926592558,0
1720,482,1,ad_post,other,metro,web,88.3,2,0,1,159.22,3,80,0,0,0,7.4,0.24883191760717388,0
1721,1210,4,ad_post,bikes,urban,android,109.4,2,0,1,164.39,4,144,0,0,0,19.8,0.24879285297003295,0
1722,133,5,message_send,phones,metro,android,117.8,5,0,1,370.63,0,199,0,0,0,6.5,0.2484034894346341,0
1723,1049,3,message_send,bikes,,android,31.4,5,0,2,213.23,1,197,0,0,0,10.5,0.24829520227888652,0
1724,284,2,ad_post,other,metro,ios,31.7,2,0,2,135.5,0,123,0,0,0,,0.2480777147203909,0
1725,1469,2,message_send,other,urban,web,45.4,4,0,1,83.47,3,59,0,0,0,92.4,0.24794257297227215,0
1726,1830,3,ad_post,furniture,urban,android,22.7,3,0,2,519.29,3,54,0,0,0,5.6,0.2477739109050088,0
1727,539,4,message_send,bikes,metro,web,7.8,2,0,2,374.88,3,202,0,0,0,5.3,0.2466246166502898,0
1728,54,1,ad_post,fashion,urban,web,153.0,6,0,0,,3,47,0,0,0,45.9,0.2462982517472539,0
1729,1487,1,ad_post,other,metro,android,200.9,2,0,1,,1,158,0,0,1,13.8,0.24584960157201646,0
1730,647,2,ad_post,electronics,,android,136.8,3,0,1,,4,134,0,0,0,12.0,0.24583484953261697,0
1731,1761,1,message_send,fashion,rural,web,85.1,1,0,1,135.84,3,256,0,0,0,36.6,0.2456569109554433,0
1732,995,4,ad_post,phones,urban,ios,444.1,4,0,0,58.63,6,133,1,0,0,4.8,0.24540334963113675,0
1733,597,3,ad_post,other,urban,android,11.3,6,0,2,705.19,2,94,0,0,0,,0.24523165556252033,0
1734,1193,5,ad_post,electronics,metro,android,139.6,3,0,1,,1,45,0,0,0,,0.24515100123518668,0
1735,836,2,message_send,furniture,urban,android,16.3,4,0,2,148.56,2,63,0,0,0,4.4,0.24456678904990992,0
1736,648,5,ad_post,bikes,metro,android,303.8,2,1,1,187.83,2,122,0,0,0,,0.24423293936433801,0
1737,1756,3,message_send,other,metro,android,98.1,1,0,1,40.45,1,246,0,0,0,16.4,0.2441033388027866,0
1738,1660,5,ad_post,fashion,urban,web,86.3,0,0,1,261.98,1,1,0,0,0,5.8,0.2439187413083964,0
1739,1393,3,ad_post,phones,metro,ios,47.6,0,0,2,,1,187,0,0,0,24.9,0.24362802570908787,0
1740,1718,1,ad_post,other,urban,ios,175.0,3,0,0,416.59,2,228,0,0,0,20.5,0.24342042655867013,0
1741,1503,1,ad_post,electronics,metro,ios,152.4,0,0,1,499.34,3,170,0,0,0,3.1,0.24315204556448794,0
1742,640,3,ad_post,other,metro,android,121.2,2,0,1,275.65,2,137,0,0,0,11.0,0.2431426832009625,0
1743,1136,5,message_send,furniture,urban,web,44.2,1,0,1,,2,188,0,0,0,21.2,0.24307617829036984,0
1744,1175,1,message_send,other,metro,ios,37.4,2,0,2,359.82,2,191,0,0,0,27.4,0.2430275594729613,0
1745,571,4,ad_post,electronics,metro,android,50.8,2,0,2,247.36,3,98,0,0,0,40.3,0.24262158306579265,0
1746,748,5,message_send,fashion,urban,android,110.2,5,0,1,242.47,3,109,0,0,0,24.0,0.24250681721284356,0
1747,643,1,message_send,electronics,metro,web,59.1,2,0,1,124.47,2,195,0,0,0,134.3,0.24244451516861543,0
1748,1875,1,ad_post,electronics,metro,ios,142.3,9,0,1,140.15,5,169,0,0,0,3.5,0.24185441761381557,0
1749,1577,5,ad_post,furniture,urban,android,108.8,1,0,1,89.06,2,51,0,0,0,3.7,0.24096969232848642,0
1750,50,5,message_send,other,metro,android,52.6,1,0,2,122.67,7,179,0,0,0,6.3,0.24084497802638744,0
1751,313,5,message_send,phones,metro,android,132.4,1,0,1,131.75,0,165,0,0,0,7.1,0.24037320031412285,0
1752,1550,5,message_send,other,urban,android,81.3,6,0,1,101.11,0,139,0,0,0,15.0,0.23969563024573215,0
1753,1001,1,message_send,electronics,urban,android,119.2,0,0,1,108.86,4,151,0,0,0,10.9,0.2394250995892163,0
1754,742,3,ad_post,other,metro,ios,37.4,3,0,2,110.25,2,165,0,0,0,18.1,0.23937348453260177,0
1755,674,1,ad_post,fashion,metro,ios,148.5,4,0,1,,3,40,0,0,0,80.5,0.2389126068947198,0
1756,329,5,ad_post,furniture,metro,android,125.3,3,0,1,94.49,2,101,0,0,0,14.5,0.23880545079944626,0
1757,1073,1,ad_post,furniture,metro,android,234.9,3,0,0,114.64,6,82,0,0,0,8.4,0.23832047325538996,0
1758,1729,4,ad_post,phones,rural,web,41.1,1,0,2,112.2,2,60,0,0,0,5.6,0.23831571474307192,0
1759,470,4,ad_post,furniture,urban,ios,126.0,4,0,1,48.61,4,39,0,0,0,,0.23741683946442474,0
1760,1893,4,ad_post,other,rural,ios,66.3,1,0,2,138.2,5,187,0,0,0,10.6,0.23685486442246603,0
